avg_l1_fee_scalar,num_raw_txs,num_blocks,l2_num_txs_per_day,l2_gas_used,l1_gas_paid,dt,base_fee_gwei,compressedtxsize_approx_user_txs_l2_per_day,l2_eth_fees_per_day,avg_l1_gas_price_on_l2,num_users_per_day,l2_gas_used_user_txs_per_day,num_user_txs_per_second,active_secs_per_day,l2_num_attr_deposit_txs_per_day,l1_gas_used_user_txs_l2_per_day,l2_gas_used_per_block,l2_gas_eth_fees_priority_fee,chain_type,l2_num_user_deposit_txs_per_day,l1_gas_paid_user_txs,calldata_gas_user_txs_l2_per_day,avg_l2_gas_price,calldata_bytes_user_txs_l2_per_day,is_initial_day,l1_contrib_l2_eth_fees_per_day,calldata_bytes_l2_per_day,compressedtxsize_approx_l2_per_day,l2_gas_eth_fees_base_fee,l2_gas_used_per_second,equivalent_l1_tx_fee,l2_contrib_l2_eth_fees_per_day,calldata_gas_l2_per_day,l1_gas_used_on_l2,l2_eth_fees_per_second,l2_eth_fees_per_block,chain,l2_num_txs_per_day_per_block
0.684000015,"99,641","43,200","55,382","10,273,498,478","134,630,877.58",2024-01-20,0.00000009684058,"9,125,472",3.78,15.98,"27,674","8,082,090,596",0.6409953703703704,"86,400","43,200","196,828,764","237,812.46",1.63,mainnet,7,"134,630,877.58","85,751,936",0.2012274039037,"11,536,772",0,2.15,"22,771,718","17,331,904.5",0.000000995018401075,"118,906.23","129,549,713,924.42",1.63,"168,901,064","196,828,764",0.0000437248836081,0.000087,zora,1.28
0.684000015,"51,940","43,200","6,729","3,039,958,787","15,496,044.97",2023-06-30,0.000000050001678013,"998,463.25",1.7,25.25,"5,355","824,006,843",0.078,"86,400","43,200","22,655,036","70,369.42",1.31,mainnet,0,"15,496,044.97","8,654,260",1.59,"1,005,709",0,0.391320167019,"12,237,709","9,268,351.5",0.00000015,"35,184.71","21,722,800,902.94",1.31,"91,782,904","22,655,036",0.00002,0.00003943537593189301,zora,0.16
0.684000015,"86,775","43,200","43,064","7,902,977,788","113,146,434.36",2024-01-22,0.0000001082368254023,"7,878,747",3.39,18.04,"18,818","5,726,243,406",0.5,"86,400","43,200","165,418,760","182,939.3",1.35,mainnet,1,"113,146,434.36","79,206,320",0.23570725625161001,"10,610,720",0,2.04,"21,843,140","16,046,803.25",0.00000086,"91,469.65","102,450,921,914.78",1.35,"162,337,652","165,418,760",0.0000392435019,0.00007848700384275089,zora,1
,"3,481","3,480",0,"174,933,044",0,2023-06-13,,0,0,NaN,2,0,0,"6,960","3,480",0,"50,268.12",-0,mainnet,0,0,0,,0,1,0,"904,800","655,160.75",0.002490542254376077,"25,134.06",0,0,"6,695,244",0,0,0,zora,0
0.684000015,"108,139","43,200","62,190","15,527,457,243","177,267,977.49",2023-09-28,0.000000050015,"12,615,477.5",4.47,11.29,"26,185","13,289,055,199",0.72,"86,400","43,200","259,163,704","359,431.88",2.47,mainnet,10,"177,267,977.49","134,184,920",0.18576369075,"16,972,004",0,2,"28,208,978","20,937,853.75",0.0000007766087,"179,715.94","150,866,544,200.19",2.47,"217,350,428","259,163,704",0.000052,0.0001035,zora,1.44
0.684000015,"73,341","43,200","24,146","6,674,021,222","70,057,139.31",2023-08-03,0.00000005000002910501,"4,975,418.25",3.49,18.45,"12,325","4,373,439,278",0.28,"86,400","43,200","102,422,716","154,491.23",2.19,mainnet,4,"70,057,139.31","53,335,844",0.5014,"7,400,543",0,1.29,"18,635,519","13,517,855.75",0.0000003337016,"77,245.62","82,459,366,181.17",2.19,"136,490,684","102,422,716",0.000040341665057,0.00008068333011371027,zora,0.56
0.684000015,"91,678","43,200","48,064","9,939,671,576","116,571,810.68",2024-02-01,0.00000025200044462028,"7,862,018.75",4.73,27.11,"21,425","7,763,310,350",0.56,"86,400","43,200","170,426,620","230,084.99",1.56,mainnet,5,"116,571,810.68","73,498,668",0.2015,"9,986,367",0,3.16,"21,220,531","16,022,922.75",0.00000250480139062,"115,042.5","212,582,636,794.35",1.56,"156,621,100","170,426,620",0.0000546899710018,0.0001093799420036,zora,1.11
0.684000015,"58,767","43,200","11,836","5,089,467,730","80,821,808.43",2023-07-17,0.00000005000035018036,"6,689,484.75",3.68,21.19,"8,463","2,836,935,216",0.13699074074074075,"86,400","43,200","118,160,536","117,811.75",1.96,mainnet,1,"80,821,808.43","94,154,188",0.69249146065,"8,919,730",0,1.71,"20,152,150","15,076,471.75",0.00000025,"58,905.88","57,890,067,661.51",1.96,"177,285,052","118,160,536",0.0000425584719058,0.000085,zora,0.27
0.684000015,"70,566","43,200","27,065","6,588,597,085","84,213,406.09",2023-11-22,0.00000005000021315709,"6,111,949",5.01,34.35,"13,191","4,415,241,387",0.31,"86,400","43,200","123,119,012","152,513.82",2.12,mainnet,1,"84,213,406.09","68,344,464",0.4802,"8,459,862",0,2.89,"19,692,282","14,265,551.25",0.00000033,"76,256.91","161,667,589,667.24",2.12,"151,473,012","123,119,012",0.00005802418267132061,0.000116048,zora,0.6265046
0.684000015,"129,537","43,200","84,452","13,023,021,811","181,138,137.13",2023-09-13,0.0000000500088,"11,791,009",5.89,18.04,"22,907","10,800,897,252",0.9774537037037037,"86,400","43,200","264,821,832","301,458.84",2.62,mainnet,6,"181,138,137.13","96,772,368",0.242569054,"12,805,815",0,3.27,"24,041,399","20,053,636.25",0.00000065,"150,729.42","201,548,698,984.12",2.62,"179,921,924","264,821,832",0.00006814561031,0.00013629122062,zora,1.95
0.684000015,"54,430","43,200","8,856","6,813,241,424","64,052,193.73",2023-07-18,0.000000050044,"5,329,208",3.35,28.86,"6,107","4,589,316,432",0.1025,"86,400","43,200","93,643,556","157,713.92",1.51,mainnet,4,"64,052,193.73","75,632,000",0.3279984456025,"7,189,646",0,1.85,"18,423,326","13,624,345.75",0.000000340890599054,"78,856.96","100,148,491,618.25",1.51,"158,769,692","93,643,556",0.000038820039028,0.000077640078055,zora,0.205
0.684000015,"93,837","43,200","50,345","7,569,878,249","126,278,805.11",2024-02-06,0.00000025200000000001,"8,569,821.25",6.16,34.79,"19,765","5,396,419,833",0.58,"86,400","43,200","184,618,132","175,228.66",1.77,mainnet,4,"126,278,805.11","82,341,780",0.3282375856603203,"11,453,757",0,4.39,"22,687,441","16,723,484.5",0.0000019076094,"87,614.33","189,397,173,635.04",1.77,"165,481,096","184,618,132",0.00007134296468058,0.00014,zora,1.17
0,"202,291","43,200","158,085","48,237,288,998",0,2024-04-01,0.00000025228558085,"32,224,457.25",2.09,24.13,"41,769","46,241,803,830",1.83,"86,400","43,200","631,490,152","1,116,603.91",0.548834035053062,mainnet,6,0,"343,594,836",0.011869048,"48,263,514",0,1.54,"55,350,837","39,583,794.5",0.000012,"558,301.96","1,133,580,341,486.26",0.5488462045078,"413,248,104","631,490,152",0.00002422750578321078,0.000048455012,zora,3.66
0.684000015,"145,396","43,200","96,359","18,153,516,760","227,547,951.3",2023-09-07,0.000000050024125049,"15,119,098.25",9.62,17.23,"49,257","15,805,877,817",1.12,"86,400","43,200","332,672,436","420,220.3",5.7,mainnet,26,"227,547,951.3","137,066,980",0.3604664016,"18,305,698",0,3.92,"29,555,694","23,659,733",0.000000908097,"210,110.15","273,449,003,608.9",5.7,"220,364,880","332,672,436",0.00011,0.00022,zora,2.23
0.684000015,"86,225","43,200","37,800","9,493,538,266","112,631,524.62",2023-08-09,0.000000050041,"8,053,694.25",5.36,21.38,"16,833","7,208,550,458",0.44,"86,400","43,200","164,665,968","219,757.83",2.96,mainnet,12,"112,631,524.62","87,732,708",0.41016037265755084,"12,504,927",0,2.41,"23,741,967","16,543,988.5",0.000000474983183209,"109,878.92","153,438,267,477.95",2.96,"170,891,016","164,665,968",0.000062094,0.0001241877025,zora,0.88
0.684000015,"98,367","43,200","53,243","11,525,525,908","153,040,502.69",2023-09-26,0.00000005000806517606,"10,943,935.25",3.72,13.51,"20,287","9,305,568,589",0.62,"86,400","43,200","223,743,420","266,794.58",1.65,mainnet,4,"153,040,502.69","117,174,580",0.17768968825054,"16,317,604",0,2.07,"27,551,901","19,208,043",0.00000058,"133,397.29","127,503,147,234.25",1.65,"200,305,392","223,743,420",0.000043071444149082,0.000086,zora,1.23
0,"145,768","43,200","102,241","18,259,273,783",0,2024-03-28,0.000000252022,"20,831,042.25",0.8064,34.27,"38,640","16,279,508,387",1.18,"86,400","43,200","409,209,752","422,668.37",0.074,mainnet,2,0,"222,058,468",0.00456665455930096,"31,625,236",0,0.7320794759939808,"38,710,879","28,141,109.25",0.0000046017,"211,334.19","571,177,803,874.45",0.074,"291,662,164","409,209,752",0.0000093,0.000019,zora,2.37
0.684000015,"111,508","43,200","68,138","10,609,672,085","254,539,286.85",2023-12-18,0.00000005000066,"19,388,918.5",16.12,59.56,"11,475","8,437,513,519",0.79,"86,400","43,200","372,133,452","245,594.26",0.96,mainnet,5,"254,539,286.85","236,088,552",0.11,"26,219,019",0,15.16,"37,453,119","27,534,317",0.00000053049028028,"122,797.13","497,340,372,537.62",0.9559128024612021,"319,228,368","372,133,452",0.00019,0.00037305037,zora,1.58
0.684000015,"102,166","43,200","57,339","10,412,476,470","153,136,741.5",2024-01-28,0.000000252009036,"10,694,455.5",3.97,12.18,"18,912","8,207,089,516",0.66,"86,400","43,200","223,884,120","241,029.55",2.11,mainnet,9,"153,136,741.5","108,726,456",0.257061445066,"15,306,039",0,1.87,"26,541,997","18,939,823.5",0.000002624036,"120,514.77","100,045,991,726.36",2.11,"191,880,568","223,884,120",0.00004600628034,0.00009201256068,zora,1.33
0.684000015,"125,850","43,200","77,584","14,589,374,560","194,889,905.45",2023-09-08,0.000000050014,"13,324,015.75",6.79,14.56,"34,442","12,279,668,207",0.9,"86,400","43,200","284,926,756","337,717",3.95,mainnet,9,"194,889,905.45","128,772,860",0.3215242965195083,"17,118,323",0,2.84,"28,357,787","21,805,417.25",0.00000073,"168,858.5","178,672,952,299.48",3.95,"211,961,876","284,926,756",0.000078534561069,0.000157069,zora,1.8
0.684000015,"67,433","43,200","13,117","6,298,198,142","44,128,657.7",2023-07-23,0.0000000500009026,"3,246,621.5",2.08,18.4,"14,268","3,379,388,451",0.15,"86,400","43,200","64,515,580","145,791.62",1.27,mainnet,3,"44,128,657.7","37,674,648",0.3763290726055,"5,237,028",0,0.812075178153705,"20,688,080","16,032,341.25",0.00000031,"72,895.81","63,303,273,918.58",1.27,"183,150,356","64,515,580",0.000024,0.000048,zora,0.3036
0.684000015,"107,711","43,200","61,043","12,772,392,973","171,860,098.27",2023-09-24,0.0000000500284005039,"12,231,362",2.97,7.57,"22,247","10,516,239,888",0.7065162037037037,"86,400","43,200","251,257,448","295,657.24",1.67,mainnet,13,"171,860,098.27","129,287,008",0.158824069,"16,245,634",0,1.3,"27,485,486","20,604,865.5",0.00000063896518081,"147,828.62","79,701,819,503.92",1.67,"212,488,280","251,257,448",0.000034,0.0000687905968953058,zora,1.41
0.684000015,"150,384","43,200","103,323","12,674,256,982","190,556,300.23",2023-08-23,0.000000050000774054,"11,696,610.75",7.15,20.44,"25,562","10,414,835,515",1.2,"86,400","43,200","278,591,076","293,385.58",3.25,mainnet,11,"190,556,300.23","74,730,348",0.31252044,"10,697,796",0,3.89,"21,936,425","20,096,054.75",0.000000633722804007,"146,692.79","212,476,653,808.99",3.25,"157,919,084","278,591,076",0.0000827418960108503,0.0001654837920217006,zora,2.39
0.684000015,"77,334","43,200","34,051","6,614,421,587","92,621,708.83",2024-01-16,0.0000000787091507022,"6,499,839.75",3.99,32.29,"14,039","4,443,231,889",0.3941088,"86,400","43,200","135,411,852","153,111.61",1,mainnet,1,"92,621,708.83","66,949,948",0.22,"8,732,353",0,2.99,"19,964,773","14,638,786.75",0.00000052058,"76,555.81","142,723,862,364.58",1,"150,081,196","135,411,852",0.000046,0.000092325450551028,zora,0.79
0.684000015,"105,940","43,200","62,555","11,424,389,527","183,508,093.21",2024-03-08,0.0000002520586925073,"13,100,346.75",13.66,58.01,"24,269","9,253,531,223",0.7240162037037037,"86,400","43,200","268,286,680","264,453.46",3.02,mainnet,5,"183,508,093.21","141,545,708",0.3259424046,"19,219,463",0,10.65,"30,453,755","21,246,946.75",0.0000029,"132,226.73","529,954,075,771.22",3.02,"224,688,428","268,286,680",0.00016,0.00031624307099,zora,1.45
0.684000015,"54,702","43,200","9,021","4,984,227,045","64,324,299.88",2023-07-15,0.0000000500039,"5,345,277.75",2.32,14.42,"6,968","2,759,810,009",0.1044097,"86,400","43,200","94,041,372","115,375.63",1.39,mainnet,0,"64,324,299.88","75,709,596",0.50490690218092,"7,021,227",0,0.92767170073,"18,253,227","13,646,838",0.00000024922548074,"57,687.81","37,723,331,601.14",1.39,"158,833,632","94,041,372",0.0000268648012,0.0000537296024,zora,0.2088
0.684000015,"86,558","43,200","42,446","10,241,534,348","105,073,899.02",2023-11-03,0.00000005000522927506,"7,135,720.5",4,20.94,"21,122","8,053,614,220",0.49,"86,400","43,200","153,616,808","237,072.55",1.8,mainnet,0,"105,073,899.02","67,990,280",0.224097,"8,601,329",0,2.2,"19,833,332","15,330,694.5",0.000000512125993002,"118,536.28","173,633,755,216.02",1.8,"151,116,008","153,616,808",0.000046,0.0000927076,zora,0.98
0.684000015,"43,205","43,200",5,"2,173,833,948","7,001.42",2023-06-16,0.00000005,340,0.00035412035704038,20.58,2,"105,000",0.00005787037037037037,"86,400","43,200","10,236","50,320.23",0.0002098913083026,mainnet,0,"7,001.42",0,2,0,0,0.00014412035704038,"11,232,000","8,133,493",0.0000001087,"25,160.12","2,161,150.84",0.00021,"83,128,848","10,236",0.000000004099,0.00000000819723048705,zora,0.00011574074074074075
0.684000015,"126,787","43,200","83,214","12,879,085,436","240,246,707.07",2024-03-07,0.000000252017094,"17,073,934.5",19.89,63.94,"31,955","10,702,682,718",0.96,"86,400","43,200","351,237,868","298,126.98",4.53,mainnet,7,"240,246,707.07","182,646,120",0.42,"21,632,721",0,15.36,"32,867,661","25,233,527.75",0.0000032457294023,"149,063.49","684,584,926,093.85",4.53,"265,792,188","351,237,868",0.000230244998049,0.000460489996097082,zora,1.93
0.684000015,"70,026","43,200","21,210","6,485,102,074","64,628,324.21",2023-07-31,0.0000000500025,"4,635,069",3.28,21.67,"12,849","4,191,944,946",0.25,"86,400","43,200","94,485,852","150,118.1",1.88,mainnet,5,"64,628,324.21","51,084,624",0.4475659055,"7,006,677",0,1.4,"18,261,097","13,169,408.5",0.00000032,"75,059.05","92,518,391,751.49",1.88,"134,522,248","94,485,852",0.000038,0.000076,zora,0.49097
0.684000015,"113,314","43,200","69,772","12,394,084,166","192,355,570.48",2024-03-10,0.0000002520019,"13,474,399.5",13.78,56.7,"25,397","10,219,055,428",0.8075,"86,400","43,200","281,221,588","286,900.1",2.88,mainnet,7,"192,355,570.48","139,678,456",0.28148993098,"19,088,047",0,10.91,"30,323,019","21,632,087.75",0.0000031,"143,450.05","576,555,489,264.49",2.88,"222,827,772","281,221,588",0.00016,0.000319073097,zora,1.62
0,"226,078","43,200","182,332","57,974,478,518",0,2024-04-03,0.00000025,"33,825,195.75",1.7,32.46,"50,938","55,987,530,472",2.11,"86,400","43,200","676,217,760","1,342,001.82",0.11438095266631704,mainnet,11,0,"342,825,916",0.002043233777258012,"46,251,511",0,1.59,"53,340,963","41,146,769",0.000014660699340707,"671,000.91","1,784,645,425,949.76",0.11,"412,375,440","676,217,760",0.0000196812035,0.000039362407037,zora,4.22
0.684000015,"99,148","43,200","54,249","12,370,949,608","154,012,340.86",2023-10-02,0.000000050026061,"10,961,038.75",3.97,14.65,"21,090","10,157,198,314",0.63,"86,400","43,200","225,164,236","286,364.57",1.71,mainnet,4,"154,012,340.86","116,353,708",0.16866330646501104,"14,627,260",0,2.26,"25,861,500","19,210,784.75",0.00000062,"143,182.29","141,124,621,327.86",1.71,"199,499,532","225,164,236",0.0000459475552867035,0.00009189511057340708,zora,1.26
0.684000015,"102,030","43,200","56,156","12,063,546,566","150,167,092.5",2023-09-19,0.00000005002098,"10,521,893.75",3.24,12.07,"20,733","9,814,224,699",0.6499537037037038,"86,400","43,200","219,542,528","279,248.76",1.43,mainnet,6,"150,167,092.5","107,252,572",0.1457299740083,"13,378,882",0,1.81,"24,615,810","18,839,830.5",0.00000060341993089,"139,624.38","117,357,897,190.84",1.43,"190,428,648","219,542,528",0.00003753054967331807,0.000075061099,zora,1.3
0.684000015,"83,947","43,200","40,227","9,938,419,685","105,348,440.21",2023-11-16,0.0000000500017,"7,270,979",5.59,32.98,"21,711","7,761,974,189",0.46559028,"86,400","43,200","154,018,184","230,056.01",2.12,mainnet,0,"105,348,440.21","72,568,688",0.272517024,"9,139,262",0,3.47,"20,371,262","15,439,251.25",0.0000005,"115,028.01","259,395,345,886.76",2.12,"155,693,684","154,018,184",0.000065,0.0001293937945037,zora,0.93118056
0.684000015,"172,117","43,200","123,919","18,485,622,496","230,909,836",2023-08-15,0.0000000500043,"14,206,071.25",10.98,24.47,"38,797","16,205,141,215",1.43,"86,400","43,200","337,587,472","427,907.93",5.33,mainnet,10,"230,909,836","92,473,268",0.33,"13,526,840",0,5.65,"24,765,632","22,682,927.5",0.00000092,"213,953.96","397,153,356,134.69",5.33,"175,663,544","337,587,472",0.00012713798580665054,0.0002542759716133011,zora,2.87
0.684000015,"85,889","43,200","41,420","9,051,822,361","109,621,620.86",2023-11-18,0.0000000500021059,"7,602,399.25",3.83,21.44,"20,391","6,857,480,241",0.48,"86,400","43,200","160,265,524","209,532.93",1.49,mainnet,2,"109,621,620.86","76,573,428",0.2165631409727064,"10,110,285",0,2.35,"21,343,125","15,821,905",0.0000004526094,"104,766.46","150,227,470,916.87",1.49,"159,703,248","160,265,524",0.000044,0.000088771136508,zora,0.96
0.684000015,"53,380","43,200","6,614","3,046,735,771","14,109,768.46",2023-06-29,0.00000005000055,"884,720.75",1.57,26.98,"5,579","797,889,983",0.07655093,"86,400","43,200","20,628,316","70,526.29",1.19,mainnet,0,"14,109,768.46","6,959,500",1.49,"993,664",0,0.38065967111704024,"12,225,664","9,260,208",0.00000015,"35,263.15","22,488,969,475.7",1.19,"90,085,888","20,628,316",0.0000181687046666014,0.0000363374093332028,zora,0.1531019
0.684000015,"48,327","43,200","3,341","2,608,503,161","8,233,639.24",2023-07-07,0.00000005,"544,723.25",0.82,28.62,"2,545","397,291,569",0.039,"86,400","43,200","12,037,484","60,382.02",0.5816839071075,mainnet,0,"8,233,639.24","5,080,564",1.46,"731,410",0,0.2356485921928908,"11,963,410","8,799,052",0.00000013042515805,"30,191.01","11,414,238,449.7",0.5816840375328602,"88,205,056","12,037,484",0.0000094598683996035,0.00001891973679920709,zora,0.077
0.684000015,"112,645","43,200","69,166","12,708,699,173","195,602,299.68",2024-03-09,0.00000025200219295604,"13,831,218.5",13.06,53.03,"27,848","10,536,010,571",0.8005324074074074,"86,400","43,200","285,968,268","294,182.85",2.69,mainnet,1,"195,602,299.68","146,046,888",0.26,"19,997,316",0,10.37,"31,229,768","21,982,089.25",0.0000032026,"147,091.43","552,799,863,866.65",2.69,"229,155,668","285,968,268",0.0001512009204386049,0.0003024018408772099,zora,1.6
0.684000015,"136,101","43,200","88,482","13,730,946,107","207,851,875.37",2023-09-02,0.000000050008249097,"14,017,877.5",5.78,12.19,"29,822","11,391,849,137",1.02,"86,400","43,200","303,877,004","317,845.97",3.25,mainnet,18,"207,851,875.37","128,017,624",0.285318906290088,"17,339,659",0,2.53,"28,601,699","22,475,256.5",0.00000069,"158,922.99","138,426,752,425.12",3.25,"211,526,216","303,877,004",0.00006694962035,0.0001338992407,zora,2.05
0,"423,625","43,200","379,362","39,287,701,026",0,2024-04-19,0.00000027,"44,115,767.25",0.31896563342102,11.49,"35,736","37,311,031,956",4.39,"86,400","43,200","978,160,852","909,437.52",0.0941674079,mainnet,7,0,"293,106,420",0.0025,"40,642,149",0,0.22478780080059,"47,729,967","51,350,261",0.00001042475069,"454,718.76","433,423,279,942.4",0.09417783262043,"360,700,176","978,160,852",0.0000037,0.0000074,zora,8.78
0.684000015,"43,284","43,200",76,"2,238,493,741","2,978,324.85",2023-06-14,0.000000050031,"268,329.5",0.2474092,16.91,15,"65,290,613",0.00088,"86,400","43,200","4,354,276","51,816.98",0.197058,mainnet,0,"2,978,324.85","4,210,584",3.02,"295,191",0,0.050351272702023,"11,527,191","8,401,981.5",0.000000111927068,"25,908.49","1,110,592,213.04",0.197057895054,"87,338,712","4,354,276",0.0000028635320342097,0.000005727064068,zora,0.0018
0.684000015,"50,453","43,200","4,922","2,819,319,649","10,584,878.35",2023-07-03,0.00000005,"662,432.75",1.09,18.94,"4,134","596,450,104",0.057,"86,400","43,200","15,474,968","65,262.03",0.88829796011,mainnet,1,"10,584,878.35","5,243,788",1.49,"750,730",0,0.2004766554976015,"11,983,258","8,954,474",0.00000014097,"32,631.01","11,345,471,248.65",0.88829810108,"88,378,720","15,474,968",0.0000126015596826085,0.00002520311936521708,zora,0.11
0,"641,704","43,200","597,361","55,785,413,235",0,2024-04-16,0.00000028099852142608,"62,491,365.25",0.4459043,11.71,"41,762","53,807,833,701",6.91,"86,400","43,200","1,434,975,928","1,291,329.01",0.1098016613075,mainnet,3,0,"349,933,076",0.00204092,"48,581,045",0,0.33608695132032,"55,667,143","69,730,506.75",0.00001567303217022,"645,664.51","630,435,766,177.79",0.1098,"417,514,156","1,434,975,928",0.00000516093,0.00001032185846435103,zora,13.83
0.684000015,"45,684","43,200","1,920","2,442,226,432","5,052,024.11",2023-07-05,0.00000005,"343,988.25",0.653911240022043,49.34,"1,429","256,537,172",0.022,"86,400","43,200","7,386,000","56,533.02",0.40463252909019204,mainnet,0,"5,052,024.11","3,414,852",1.58,"447,885",0,0.24927858882033105,"11,679,885","8,514,087.75",0.00000012,"28,266.51","12,666,735,890.74",0.4046326512017,"86,521,212","7,386,000",0.0000076,0.000015,zora,0.044
0.684000015,"60,506","43,200","8,734","3,368,934,443","22,338,600.55",2023-06-22,0.00000005,"1,495,513.5",1.88,16.08,"8,032","1,015,529,359",0.101088,"86,400","43,200","32,658,772","77,984.59",1.52,mainnet,0,"22,338,600.55","14,425,624",1.5,"1,963,657",0,0.35928516235013,"13,195,657","10,211,546",0.000000168446769063,"38,992.3","16,408,821,632.12",1.52,"97,554,208","32,658,772",0.000022,0.000043479949094,zora,0.2022
0.684000015,"79,281","43,200","35,565","8,820,419,743","86,885,569.79",2023-11-10,0.0000000500025,"5,844,082.5",5.11,37.45,"19,203","6,640,150,625",0.41,"86,400","43,200","127,025,684","204,176.38",1.85,mainnet,1,"86,885,569.79","54,810,600",0.2791008230456065,"7,239,246",0,3.25,"18,471,666","14,012,424.75",0.000000441041092,"102,088.19","249,175,914,489.61",1.85,"137,941,068","127,025,684",0.00005911017096822306,0.00011822034,zora,0.82
0.684000015,"102,861","43,200","57,257","12,122,661,304","157,308,249.65",2023-09-25,0.000000050016674052,"11,101,057",3.59,12.35,"20,431","9,890,251,102",0.66,"86,400","43,200","229,982,816","280,617.16",1.65,mainnet,8,"157,308,249.65","115,321,296",0.166941949756063,"15,005,565",0,1.94,"26,242,501","19,400,369.5",0.00000060632631106,"140,308.58","119,317,692,068.56",1.65,"198,493,144","229,982,816",0.0000415905,0.00008318099034,zora,1.33
0.684000015,"140,196","43,200","94,924","14,832,745,771","244,137,646.63",2024-02-18,0.000000252015,"16,726,064",9.12,22.86,"36,621","12,623,191,177",1.1,"86,400","43,200","356,926,376","343,350.6",3.54,mainnet,7,"244,137,646.63","164,339,712",0.280343010982037,"21,153,363",0,5.58,"32,388,463","25,001,302.75",0.00000373805,"171,675.3","290,324,744,471.22",3.54,"247,487,596","356,926,376",0.0001055588731054,0.00021111774621074,zora,2.2
0.684000015,"143,017","43,200","96,259","15,863,955,933","230,595,475.06",2023-09-17,0.00000005053302,"15,755,143",4.07,9.08,"21,429","13,597,844,676",1.11,"86,400","43,200","337,127,880","367,221.2",1.98,mainnet,19,"230,595,475.06","147,352,496",0.15,"18,552,773",0,2.09,"29,795,065","24,134,175",0.00000080135761082,"183,610.6","123,888,965,297.35",1.98,"230,544,304","337,127,880",0.000047,0.00009427023,zora,2.23
0,"1,149,661","43,200","1,105,955","101,411,751,720",0,2024-04-09,0.00000035,"111,298,843.75",1.52,26.33,"85,375","99,447,718,728",12.8,"86,400","43,200","2,583,116,624","2,347,494.25",0.15561025345882204,mainnet,4,0,"577,502,460",0.0015651028116071902,"83,671,767",0,1.36,"90,758,247","118,494,713.75",0.00003565073031,"1,173,747.13","2,637,416,563,590",0.1556459041891038,"645,084,252","2,583,116,624",0.000018,0.000035085,zora,25.6
0.684000015,"78,189","43,200","34,559","7,228,123,578","105,328,855.92",2023-12-03,0.00000005000067982309,"7,611,747",4.53,32.04,"14,888","5,051,687,760",0.4,"86,400","43,200","153,989,552","167,317.68",1.16,mainnet,1,"105,328,855.92","84,187,760",0.229074,"10,852,400",0,3.38,"22,084,820","15,774,147.5",0.00000036141089,"83,658.84","163,206,736,500.7",1.16,"167,316,728","153,989,552",0.00005245751026033,0.00010491502052065,zora,0.8
0,"140,702","43,200","97,259","16,736,529,723",0,2024-03-15,0.0000002520033,"20,235,113.25",0.180486977619019,41.64,"35,607","14,778,822,555",1.13,"86,400","43,200","395,487,036","387,419.67",0.1524987027045,mainnet,0,0,"217,944,020",0.010319016944590604,"30,052,532",0,0.027984057,"37,137,344","27,412,572.75",0.0000042,"193,709.83","614,747,832,383.49",0.15250292037,"285,517,388","395,487,036",0.000002089,0.0000042,zora,2.25
0.684000015,"102,308","43,200","57,382","11,967,570,882","130,000,854.12",2023-10-22,0.00000005000827744807,"8,658,697.75",2.52,8.38,"19,442","9,753,291,398",0.66,"86,400","43,200","190,059,724","277,027.1",1.43,mainnet,4,"130,000,854.12","76,107,548",0.15,"9,808,127",0,1.09,"21,042,487","16,910,387",0.000000598474305,"138,513.55","82,620,605,484.49",1.43,"159,255,088","190,059,724",0.000029149241475043,0.000058298482950085,zora,1.33
0.684000015,"108,133","43,200","57,127","12,105,388,878","145,487,375.07",2023-08-13,0.000000050004135072,"9,994,483.75",4.55,14.39,"25,903","9,765,342,167",0.66,"86,400","43,200","212,700,836","280,217.34",2.45,mainnet,9,"145,487,375.07","97,757,564",0.2511556303088,"13,977,284",0,2.09,"25,223,689","18,669,958.5",0.0000006053,"140,108.67","140,645,365,761.73",2.45,"181,070,632","212,700,836",0.0000526096,0.0001052,zora,1.32
0,"158,239","43,200","114,460","18,999,510,311",0,2024-03-16,0.000000252045,"23,254,537.5",0.41124061,33.6,"39,381","17,035,065,927",1.32,"86,400","43,200","456,120,960","439,803.48",0.14882775029043704,mainnet,0,0,"247,540,120",0.0087,"34,729,360",0,0.262408074,"41,814,171","30,454,871",0.0000047887044,"219,901.74","572,467,846,952.35",0.15,"315,113,904","456,120,960",0.0000048,0.00000951945862793046,zora,2.65
0.684000015,"115,576","43,200","64,740","11,970,991,850","143,471,687.22",2023-08-19,0.0000000500027,"9,449,691.75",4.66,14.44,"24,299","9,634,721,873",0.7493056,"86,400","43,200","209,753,924","277,106.29",2.59,mainnet,15,"143,471,687.22","80,757,948",0.2690579385033,"11,658,147",0,2.07,"22,901,015","18,108,896.5",0.0000005985782108,"138,553.15","139,068,837,084.14",2.59,"163,995,656","209,753,924",0.0000539841333351005,0.000107968266670201,zora,1.5
0.684000015,"52,096","43,200","6,584","3,032,783,393","17,539,355.48",2023-07-09,0.00000005,"1,186,057.25",1.47,18.91,"6,229","810,626,837",0.0762037037037037,"86,400","43,200","25,642,332","70,203.32",1.14,mainnet,0,"17,539,355.48","11,813,524",1.4,"1,674,622",0,0.3317219896396073,"12,906,622","9,476,170.5",0.00000015,"35,101.66","15,108,590,021.55",1.14,"94,938,280","25,642,332",0.00001700426244715108,0.0000340085248943022,zora,0.1524074074074074
